证券代码	更新日期	总股本(万股)	国家股	发起法人股	法人股	B股	Ｈ股	流通A股	职工股	A2转配股	总资产(千元)	流动资产	固定资产	无形资产	长期投资	流动负债	长期负债	资本公积金	每股公积金	股东权益	主营收入	主营利润	其他利润	营业利润	投资收益	补贴收入	营业外收支	损益调整	利润总额	税后利润	净利润	未分配利润	每股未分配	每股收益	每股净资	调整每股净资	股东权益比率	净资收益率	经营现金流入	经营现金流出	经营现金流量	投资现金流入	投资现金流出	投资现金流量	筹资现金流入	筹资现金流出	筹资现金流量	现金及等价物	应收帐款周转率	存货周转率	股东总数	发行价	发行量	主营业务增长率	税后利润增长率	净资产增长率	总资产增长率
SZ000683	20180930	397665.313	0.000	106793.539	106793.539	0.000	0.000	285548.406	0.000	0.000	22533936.000	6424079.000	8611361.000	901131.125	0.000	10647906.000	523223.406	1766088.500	0.444	9437425.000	6677221.000	2488660.000	0.000	1389003.500	59995.672	0.000	-8019.883	0.000	1380983.500	1380983.500	917380.875	3756947.250	0.945	0.230	2.373	2.363	41.881	9.900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000685	20180930	147511.141	0.000	520.568	520.568	0.000	0.000	125322.992	0.000	0.000	17171008.000	2365481.000	1631180.000	734628.125	0.000	2432529.750	2086942.000	1966191.000	1.333	12331978.000	1363408.625	415747.156	0.000	674600.500	505285.469	0.000	-4445.159	0.000	670155.313	670155.313	579218.188	7248715.000	4.914	0.390	8.360	8.339	71.819	4.750	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000686	20180930	234045.297	0.000	0.000	0.000	0.000	0.000	234045.297	0.000	0.000	63353848.000	0.000	664753.750	222601.063	0.000	0.000	0.000	5749787.500	2.457	15163848.000	4137173.750	298670.375	0.000	318958.969	711831.750	0.000	21918.027	0.000	340877.000	340877.000	270941.375	5094149.000	2.177	0.120	6.479	6.479	23.935	1.750	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000687	20180930	76619.938	0.000	56.625	56.625	0.000	0.000	75286.438	0.000	0.000	5180997.000	3422217.500	237936.641	112479.219	0.000	2602102.750	995933.250	894928.625	1.168	1529822.750	1455773.500	413160.250	0.000	63321.461	-473.512	0.000	9336.159	0.000	72657.617	72657.617	50177.719	-77961.102	-0.102	0.066	1.997	1.968	29.528	3.330	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000688	20180930	113729.930	0.000	0.432	0.432	0.000	0.000	113729.500	0.000	0.000	2533050.500	1125683.625	734331.125	91633.508	0.000	142232.172	34125.199	188831.719	0.166	2356693.000	895578.250	437181.000	0.000	370790.969	1564.419	0.000	-4930.726	0.000	365860.250	365860.250	307235.906	808775.938	0.711	0.270	2.072	2.067	93.038	13.240	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000690	20180930	217588.781	0.000	4492.753	4492.753	0.000	0.000	203919.438	0.000	0.000	21044568.000	6255715.000	3493597.000	591600.438	0.000	1259816.375	10814769.000	2945886.500	1.354	8968008.000	2775427.750	936259.500	0.000	829067.813	238774.500	0.000	-19276.742	0.000	809791.125	809791.125	613185.500	3061188.750	1.407	0.280	4.122	4.097	42.614	7.020	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000691	20180930	32327.000	0.000	3278.370	3278.370	0.000	0.000	29048.631	0.000	0.000	219828.734	178570.469	2853.638	10058.859	0.000	106534.930	13801.813	152605.109	0.472	85972.188	18815.400	2538.986	0.000	-5470.028	0.000	0.000	19216.971	0.000	13746.943	13746.943	11559.894	-405119.219	-1.253	0.036	0.266	0.266	39.109	14.420	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000692	20180930	53283.297	0.000	0.000	0.000	0.000	0.000	53278.590	0.000	0.000	5323702.000	1805158.875	2598762.250	211206.188	0.000	3817312.000	442531.688	379226.625	0.712	1023592.813	1036261.813	-218375.781	0.000	-396072.563	-4462.988	0.000	7250.861	0.000	-388821.719	-388821.719	-300982.531	-40017.465	-0.075	-0.565	1.921	1.905	19.227	-25.650	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000695	20180930	22214.754	0.000	33.520	33.520	0.000	0.000	22172.135	0.000	0.000	964204.625	799491.125	131046.242	10394.109	0.000	373467.188	64263.383	74833.273	0.337	364285.281	873879.250	47673.168	0.000	52411.328	85277.719	0.000	-1776.861	0.000	50634.469	50634.469	36728.395	54998.512	0.248	0.165	1.640	1.565	37.781	10.460	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000697	20180930	67161.609	0.000	0.000	0.000	0.000	0.000	45377.324	0.000	0.000	5366529.000	1130641.000	1232265.125	150139.625	0.000	3630713.000	388444.750	566848.188	3.024	1275806.625	1086619.000	202810.656	0.000	-205699.219	-216.716	0.000	95.398	0.000	-205603.828	-205603.828	-213072.891	105479.336	0.157	-0.317	4.247	4.210	23.773	-15.350	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000698	20180930	81951.438	0.000	0.000	0.000	0.000	0.000	78568.273	0.000	0.000	9523846.000	3564814.000	4606685.000	736006.625	0.000	4243365.500	781276.375	1336320.000	1.631	4507809.500	7162660.500	477305.938	0.000	120000.742	0.000	0.000	273.780	0.000	120274.523	120274.523	101858.016	2028582.000	2.475	0.124	5.501	5.429	47.332	2.290	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000700	20180930	82717.875	0.000	12979.481	12979.481	0.000	0.000	69738.391	0.000	0.000	7406468.000	2612830.500	2225944.000	144657.703	0.000	3562955.000	1287110.250	0.881	0.000	2548367.750	3598854.750	651933.750	0.000	38010.961	170147.406	0.000	-2821.448	0.000	35189.516	35189.516	7778.511	1028385.625	1.243	0.009	2.917	2.916	34.407	0.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000701	20180930	40661.305	0.000	0.000	0.000	0.000	0.000	37789.434	0.000	0.000	23669100.000	19795024.000	1618359.500	172638.406	0.000	17486636.000	684647.438	1993098.500	4.902	4772556.000	44179540.000	1005774.313	0.000	107175.461	131989.297	0.000	21861.268	0.000	129036.727	129036.727	62206.801	568873.875	1.399	-0.062	7.802	7.627	20.164	-0.810	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000702	20180930	26663.457	0.000	0.000	0.000	0.000	0.000	26663.457	0.000	0.000	752365.875	364358.500	233432.719	20757.969	0.000	221876.438	14738.201	182553.344	0.685	515344.875	1046462.375	74839.461	0.000	55695.172	-400.614	0.000	8957.733	0.000	64652.906	64652.906	49255.121	20311.596	0.076	0.185	1.933	1.933	68.497	9.990	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000703	20180930	230711.516	0.000	19718.311	19718.311	0.000	0.000	207641.250	0.000	0.000	54754168.000	21432100.000	8662906.000	512239.750	0.000	25100592.000	10679669.000	3958138.500	1.716	14358729.000	60829196.000	3012780.500	0.000	3139297.500	1148302.875	0.000	14243.598	0.000	3153541.250	3153541.250	2204918.750	7709738.000	3.342	0.956	6.224	6.215	26.224	16.620	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000705	20180930	33412.328	0.000	0.000	0.000	0.000	0.000	28198.363	0.000	0.000	2142309.750	1227760.000	517579.844	77428.719	0.000	656635.250	29937.293	536719.313	1.606	1435740.250	2054917.750	420886.406	0.000	69659.328	1261.923	0.000	256.126	0.000	69915.453	69915.453	55961.492	441346.625	1.321	0.168	4.297	4.266	67.018	3.990	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000707	20180930	46414.578	0.000	0.000	0.000	0.000	0.000	46414.426	0.000	0.000	7826912.500	3320954.500	3367105.000	383695.125	0.000	6885967.000	728631.875	733621.813	1.581	169853.203	2700718.000	19034.738	0.000	113107.797	621931.688	0.000	2938.738	0.000	116046.531	116046.531	114614.938	-1239738.875	-2.671	0.247	0.366	0.366	2.170	26.420	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000708	20180930	44940.848	0.000	0.000	0.000	0.000	0.000	44940.848	0.000	0.000	7320231.000	4699907.000	2284323.000	18740.559	0.000	2909760.500	136495.641	485653.438	1.081	4273975.000	9408317.000	1119231.000	0.000	471475.281	0.000	0.000	-19293.439	0.000	452181.844	452181.844	380496.094	3112798.750	6.926	0.847	9.510	9.510	58.386	9.180	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000709	20180930	1061860.750	0.000	170.726	170.726	0.000	0.000	1061689.500	0.000	0.000	206281088.000	67462384.000	109616952.000	262211.438	0.000	120041984.000	27676436.000	23205816.000	2.185	56152484.000	90607840.000	12007044.000	0.000	4843993.500	186528.469	0.000	41098.820	0.000	4885092.500	4885092.500	3371098.750	11985631.000	1.129	0.317	4.536	4.530	27.221	7.040	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000710	20180930	35460.586	0.000	18806.771	18806.771	0.000	0.000	6219.800	0.000	0.000	2021056.125	1306995.750	504106.281	12879.211	0.000	175923.219	8912.199	897954.250	2.532	1795632.375	1028243.438	594041.063	0.000	281611.750	-1210.308	0.000	129.082	0.000	281740.844	281740.844	238986.234	514319.969	1.450	0.670	5.064	5.013	88.846	14.260	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000711	20180930	87665.508	0.000	39449.039	39449.039	0.000	0.000	40620.426	0.000	0.000	10295041.000	6238716.000	320111.719	96422.352	0.000	4962631.500	818709.375	2983375.000	3.403	4395383.000	1670911.250	488851.875	0.000	181742.172	14629.324	0.000	-3408.657	0.000	178333.516	178333.516	152648.563	505001.219	0.576	0.170	5.014	5.001	42.694	3.530	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000712	20180930	89600.000	0.000	0.000	0.000	0.000	0.000	89472.500	0.000	0.000	31262476.000	0.000	117926.523	439639.750	0.000	0.000	0.000	708119.625	0.790	3563732.500	918257.375	-16911.236	0.000	-8406.960	723912.875	0.000	-25741.531	0.000	-34148.492	-34148.492	-78490.406	1728677.750	1.929	-0.090	3.977	3.977	11.399	-2.150	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000713	20180930	29887.598	0.000	0.000	0.000	0.000	0.000	29887.598	0.000	0.000	2266052.500	1284943.125	444735.875	182232.000	0.000	848111.000	60574.645	504909.813	1.689	1314005.000	1109961.750	162779.844	0.000	-4820.475	-1776.235	0.000	-1597.905	0.000	-6418.381	-6418.381	-21080.576	404204.750	1.352	-0.071	4.397	4.380	57.986	-1.590	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000715	20180930	27900.600	0.000	44.041	44.041	0.000	0.000	27856.559	0.000	0.000	2229730.500	1066163.375	750882.000	216891.250	0.000	678989.000	238168.453	316718.000	1.135	1312573.000	1905240.500	341867.875	0.000	82820.813	2393.254	0.000	-579.049	0.000	82241.758	82241.758	61792.195	579528.625	2.077	0.221	4.705	4.705	58.867	4.760	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000716	20180930	74639.594	0.000	5036.967	5036.967	0.000	0.000	59131.160	0.000	0.000	5179690.000	2318445.750	1021601.938	517816.594	0.000	2202207.250	213962.031	1545454.000	2.155	2624637.250	2282486.000	575303.125	0.000	39749.047	-3632.253	0.000	4262.879	0.000	44011.930	44011.930	49273.305	343735.781	0.461	0.066	3.656	3.604	50.672	1.890	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000717	20180930	241952.438	0.000	0.000	0.000	0.000	0.000	241951.688	0.000	0.000	16002269.000	4769393.000	10282008.000	191217.188	0.000	9984346.000	336551.844	3235579.000	1.337	5681370.500	19370330.000	3686905.250	0.000	2796103.000	18246.994	0.000	-13965.330	0.000	2782137.750	2782137.750	2757075.000	-613680.000	-0.254	1.140	2.348	2.348	35.504	55.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000718	20180930	303463.625	0.000	28.739	28.739	0.000	0.000	228932.141	0.000	0.000	19520374.000	17168780.000	682054.875	16139.904	0.000	9358218.000	1515273.125	1037569.500	0.342	8356852.500	2060419.750	1003357.438	0.000	751062.375	32510.383	0.000	19634.037	0.000	770696.313	770696.313	578560.750	3920897.500	1.292	0.191	2.754	2.751	42.811	6.980	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000719	20180930	102320.375	0.000	0.000	0.000	0.000	0.000	66714.758	0.000	0.000	11715558.000	7493517.000	1431701.000	977100.500	0.000	3567991.000	613625.625	2738453.500	2.676	7479695.000	6021557.000	1697883.500	0.000	484013.563	36656.465	0.000	22469.387	0.000	506482.938	506482.938	494635.156	3512607.000	3.433	0.480	7.310	7.263	63.844	6.730	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000720	20180930	128965.094	0.000	8815.355	8815.355	0.000	0.000	86346.000	0.000	0.000	5692071.000	5133951.500	73881.742	7371.032	0.000	3133583.750	807045.000	686124.625	0.532	1666083.000	1109181.375	142528.250	0.000	565488.688	571758.313	0.000	202.324	0.000	565691.000	565691.000	555398.500	-453788.438	-0.352	0.431	1.292	1.291	29.270	39.950	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000721	20180930	49905.594	0.000	6312.900	6312.900	0.000	0.000	43579.543	0.000	0.000	1072168.250	468003.875	302658.469	21029.297	0.000	186966.938	221267.250	55514.684	0.111	657846.188	375078.688	124882.305	0.000	-2545.421	0.000	0.000	-914.189	0.000	-3459.611	-3459.611	-4174.619	52419.098	0.105	-0.008	1.318	1.255	61.357	-0.630	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000722	20180930	46415.828	0.000	0.000	0.000	0.000	0.000	46415.828	0.000	0.000	3182232.500	1077511.375	1569193.250	13501.418	0.000	77618.523	135972.719	2134614.750	4.599	2836219.500	193542.016	82721.188	0.000	94886.836	30546.020	0.000	-29.013	0.000	94857.820	94857.820	78458.664	205411.781	0.442	0.170	6.110	6.010	89.127	2.790	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000723	20180930	409136.906	0.000	297567.656	297567.656	0.000	0.000	108124.148	0.000	0.000	18075154.000	6791351.000	7975675.000	1583505.125	0.000	9059972.000	1793030.500	259553.344	0.063	6524656.000	10489374.000	2798924.750	0.000	1816455.000	3792.530	0.000	-20270.109	0.000	1796184.875	1796184.875	1180802.000	1972805.625	0.280	0.289	1.392	1.392	36.097	14.570	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000725	20180930	3479840.000	0.000	0.000	0.000	93611.352	0.000	3385974.750	0.000	0.000	289680064.000	99138688.000	106323512.000	5383958.000	0.000	53878876.000	123111712.000	38262624.000	1.100	85818808.000	69464416.000	12571788.000	0.000	3814195.250	258565.781	0.000	95293.602	0.000	3909489.000	3909489.000	3379067.000	12024710.000	0.346	0.097	2.466	2.455	29.625	3.920	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000726	20180930	92260.234	0.000	0.000	11823.240	24210.182	0.000	56115.605	0.000	0.000	10568328.000	3656427.500	5435726.000	483223.313	0.000	2590101.000	380932.531	699493.688	0.758	7011959.000	5023592.000	1380704.500	0.000	745161.813	-18388.041	0.000	2056.726	0.000	747218.500	747218.500	586896.000	4762654.500	5.162	0.640	7.600	7.469	66.349	8.080	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000727	20180930	452956.688	0.000	0.000	0.000	0.000	0.000	293065.500	0.000	0.000	31565378.000	5053434.500	23095732.000	1169273.875	0.000	5468032.000	10425009.000	6575545.000	1.452	9206817.000	3552003.500	-1258695.500	0.000	-2689816.500	6636.634	0.000	915.172	0.000	-2688901.250	-2688901.250	-1575038.500	-2000947.000	-0.442	-0.348	2.033	2.025	29.167	-15.760	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000728	20180930	336544.719	0.000	7960.199	7960.199	0.000	0.000	294615.000	0.000	0.000	76277672.000	0.000	1351172.500	53536.559	0.000	0.000	0.000	12610174.000	3.747	24909980.000	1626376.250	370869.188	0.000	412144.000	966423.625	0.000	-1228.652	0.000	410915.344	410915.344	328125.563	4818539.000	1.432	0.100	7.402	7.402	32.657	1.310	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000729	20180930	281853.938	0.000	29760.789	29760.789	0.000	0.000	250944.359	0.000	0.000	18666052.000	7171725.000	9604285.000	957176.875	0.000	4440159.000	32889.484	4595094.500	1.630	13403336.000	10232878.000	3204953.000	0.000	840283.625	12541.821	0.000	-2238.279	0.000	838045.313	838045.313	610927.625	4063438.500	1.442	0.217	4.755	4.755	71.806	4.650	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000731	20180930	59148.434	0.000	0.000	0.000	0.000	0.000	59148.434	0.000	0.000	4163858.000	1355930.125	2424362.500	297489.969	0.000	849861.750	435700.188	641661.188	1.085	2795694.500	1963727.250	515678.438	0.000	229785.188	3222.055	0.000	-434.039	0.000	229351.156	229351.156	213025.609	1137423.375	1.923	0.360	4.727	4.727	67.142	7.860	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000732	20180930	124445.070	0.000	0.000	0.000	0.000	0.000	124305.969	0.000	0.000	242091040.000	206270704.000	2268637.500	775872.125	0.000	124439080.000	80805000.000	6723262.000	5.403	20464840.000	19582196.000	4939739.000	0.000	3130874.000	492912.250	0.000	-222818.688	0.000	2908055.250	2908055.250	1444394.375	7903561.000	6.351	1.161	16.445	16.424	8.453	7.980	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000733	20180930	51480.563	0.000	3364.865	3364.865	0.000	0.000	46934.223	0.000	0.000	9635528.000	7023250.000	1403419.875	209765.875	0.000	3965235.000	1210048.625	2461670.500	5.606	4309939.000	4296973.500	1046278.813	0.000	251406.078	26979.961	0.000	3242.907	0.000	254648.984	254648.984	211378.141	1095374.500	2.128	0.411	9.285	9.131	44.730	5.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000735	20180930	115151.359	0.000	9128.289	9128.289	0.000	0.000	105960.391	0.000	0.000	6276015.000	1571771.500	2139777.500	331544.531	0.000	1020622.625	1213349.500	1588968.000	1.380	3922133.500	878873.625	199335.906	0.000	410969.875	378988.688	0.000	5904.312	0.000	416874.219	416874.219	389742.469	1087480.125	0.944	0.338	3.406	3.391	62.494	10.380	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000736	20180930	44579.082	0.000	0.000	0.000	0.000	0.000	44579.082	0.000	0.000	39475832.000	36672184.000	54304.281	5476.121	0.000	24127520.000	11313489.000	467046.719	1.048	2237797.000	3589086.500	1066448.875	0.000	576038.875	-10233.136	0.000	39341.695	0.000	615380.563	615380.563	295710.438	1229696.375	2.759	0.660	5.020	4.916	5.669	13.490	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000737	20180930	54876.000	0.000	0.000	0.000	0.000	0.000	54876.000	0.000	0.000	3116010.500	1775672.250	880590.938	303296.063	0.000	3368588.500	206335.313	625883.813	1.140	-413974.250	1519548.250	340371.313	0.000	-153185.078	435.088	0.000	-734.877	0.000	-153919.953	-153919.953	-163253.609	-1677509.375	-3.057	-0.298	-0.754	-0.788	-13.285	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000738	20180930	114564.234	0.000	0.000	0.000	0.000	0.000	114563.438	0.000	0.000	7366284.000	4429730.500	1949618.875	421943.875	0.000	1435925.500	286720.250	2667198.750	2.328	5332083.000	1866256.125	604553.688	0.000	267800.125	719.348	0.000	309.673	0.000	268109.813	268109.813	233360.938	1431213.250	1.249	0.204	4.654	4.654	72.385	4.470	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000739	20180930	117852.352	0.000	3165.418	3165.418	0.000	0.000	114682.406	0.000	0.000	5804986.000	3095608.750	1941966.000	347727.750	0.000	2355299.500	201614.938	433985.938	0.368	3248071.500	4668810.000	1363496.000	0.000	296663.938	10746.227	0.000	41855.332	0.000	338519.250	338519.250	273404.313	1536868.000	1.304	0.230	2.756	2.753	55.953	8.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000750	20180930	421554.188	0.000	0.000	0.000	0.000	0.000	421553.875	0.000	0.000	64521224.000	0.000	152422.359	107214.953	0.000	0.000	0.000	6275981.000	1.489	13602822.000	1486990.125	190511.500	0.000	212300.156	965007.625	0.000	-4972.336	0.000	207327.828	207327.828	128100.984	1163505.125	0.276	0.030	3.227	3.227	21.083	0.940	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000751	20180930	140986.922	0.000	0.000	0.000	0.000	0.000	140986.531	0.000	0.000	4696091.000	2649368.750	891978.125	854588.375	0.000	2160567.750	94619.234	1315773.750	0.933	2440904.250	5935110.500	295156.094	0.000	28292.164	1409.503	0.000	26175.043	0.000	54467.207	54467.207	54442.484	-656546.813	-0.466	0.039	1.731	1.731	51.977	2.260	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000752	20180930	26375.850	0.000	0.000	0.000	0.000	0.000	26375.320	0.000	0.000	1377090.625	655680.063	130932.430	5312.216	0.000	247003.453	5089.041	24059.607	0.091	785548.188	261161.797	68728.328	0.000	26861.123	-3165.063	0.000	0.000	0.000	26861.123	26861.123	-543.634	428505.000	1.625	-0.002	2.978	2.978	57.044	-0.070	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000753	20180930	99148.109	0.000	3577.817	3577.817	0.000	0.000	88414.656	0.000	0.000	5355551.000	3735247.250	411467.469	447361.500	0.000	2447937.250	575026.125	658428.063	0.664	2219317.250	1812754.000	311938.094	0.000	72774.430	8933.364	0.000	437.779	0.000	73212.203	73212.203	55193.805	517229.031	0.522	0.056	2.238	2.092	41.440	2.520	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000755	20180930	46926.461	0.000	0.000	0.000	0.000	0.000	46926.461	0.000	0.000	9397101.000	1176765.625	7276.388	8185037.000	0.000	2755968.000	5744675.000	1275518.500	2.718	896458.125	1295460.500	242028.125	0.000	-101901.750	0.000	0.000	-2137.418	0.000	-104039.172	-104039.172	-101504.859	-1008837.188	-2.150	-0.216	1.910	1.910	9.540	-6.470	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000756	20180930	62185.945	0.000	2735.277	2735.277	0.000	19500.000	39949.508	0.000	0.000	5742323.000	2299424.500	2211806.000	317721.500	0.000	2214052.750	757872.750	584944.313	0.941	2622896.000	3959689.750	1061339.250	0.000	261545.484	7154.674	0.000	-4510.133	0.000	257035.344	257035.344	193331.188	1007926.563	1.621	0.310	4.218	4.218	45.677	7.570	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000757	20180930	45162.117	0.000	0.000	0.000	0.000	0.000	45161.961	0.000	0.000	1129158.250	522342.438	300121.469	5993.096	0.000	288239.875	141813.563	834751.375	1.848	697683.688	492137.156	145711.313	0.000	49744.043	9583.420	0.000	48306.191	0.000	98050.234	98050.234	77719.836	-656637.000	-1.454	0.172	1.545	1.530	61.788	11.800	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
